,Water,Wood (Not tree),Vegetation,Dirt/Soil,Sand,Stone/ Concrete ,Snow/Ice ,Pavement,Carpet,Metal
0250_outdoor_natural.jpg,0.08695652173913043,0.043478260869565216,0.0,0.6956521739130435,0.13043478260869565,0.8695652173913043,0.0,0.043478260869565216,0.0,0.0
0013_outdoor_natural.jpg,0.6818181818181818,0.0,0.13636363636363635,0.045454545454545456,0.0,0.18181818181818182,0.8636363636363636,0.0,0.0,0.0
0008_outdoor_natural.jpg,0.045454545454545456,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.8181818181818182,0.045454545454545456,0.0,0.0,0.0
0027_outdoor_natural.jpg,0.0,0.045454545454545456,0.8636363636363636,0.5454545454545454,0.9090909090909091,0.0,0.0,0.0,0.0,0.0
0144_outdoor_natural.jpg,0.0,0.05,0.95,0.7,0.05,0.0,0.0,0.0,0.0,0.0
0230_outdoor_natural.jpg,0.0,0.08695652173913043,0.9130434782608695,0.21739130434782608,0.0,0.043478260869565216,0.8695652173913043,0.0,0.0,0.043478260869565216
0099_outdoor_natural.jpg,0.0,0.0,0.9545454545454546,0.3181818181818182,0.0,0.045454545454545456,0.0,0.0,0.0,0.0
0101_outdoor_natural.jpg,0.0,0.0,0.9130434782608695,0.9130434782608695,0.13043478260869565,0.08695652173913043,0.0,0.08695652173913043,0.0,0.0
0104_outdoor_natural.jpg,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0181_outdoor_natural.jpg,1.0,0.08695652173913043,0.7391304347826086,0.43478260869565216,0.21739130434782608,0.2608695652173913,0.0,0.0,0.0,0.0
0105_outdoor_natural.jpg,0.9545454545454546,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.8636363636363636,0.0,0.0,0.0
0178_outdoor_natural.jpg,1.0,0.13636363636363635,0.7727272727272727,0.13636363636363635,0.045454545454545456,0.5909090909090909,0.0,0.09090909090909091,0.0,0.045454545454545456
0106_outdoor_natural.jpg,0.05,0.05,0.95,0.5,0.05,0.0,0.0,0.0,0.0,0.0
0108_outdoor_natural.jpg,0.05,0.05,1.0,0.7,0.0,0.05,0.05,0.3,0.0,0.25
0111_outdoor_natural.jpg,0.13636363636363635,0.0,0.9545454545454546,0.8636363636363636,0.13636363636363635,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456
0113_outdoor_natural.jpg,1.0,0.0,0.9090909090909091,0.2727272727272727,0.0,0.8636363636363636,0.0,0.0,0.0,0.0
0166_outdoor_natural.jpg,1.0,0.09090909090909091,0.8181818181818182,0.2727272727272727,0.9545454545454546,0.0,0.0,0.0,0.0,0.0
0120_outdoor_natural.jpg,0.0,0.0,0.9545454545454546,0.8181818181818182,0.22727272727272727,0.045454545454545456,0.0,0.0,0.0,0.0
0121_outdoor_natural.jpg,0.0,0.045454545454545456,0.8636363636363636,0.8636363636363636,0.18181818181818182,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0
0160_outdoor_natural.jpg,1.0,0.0,0.7619047619047619,0.7142857142857143,0.14285714285714285,0.47619047619047616,0.14285714285714285,0.0,0.0,0.0
0126_outdoor_natural.jpg,0.21739130434782608,0.17391304347826086,0.8260869565217391,0.6956521739130435,0.08695652173913043,0.782608695652174,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216
0158_outdoor_natural.jpg,0.8636363636363636,0.0,0.5,0.2727272727272727,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.045454545454545456,0.0,0.0
0128_outdoor_natural.jpg,1.0,0.0,0.0,0.0,0.0,0.9130434782608695,0.0,0.0,0.0,0.043478260869565216
0153_outdoor_natural.jpg,0.8636363636363636,0.045454545454545456,0.8636363636363636,0.3181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
0132_outdoor_natural.jpg,0.0,0.0,0.8095238095238095,0.047619047619047616,0.9523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0
0098_outdoor_natural.jpg,0.045454545454545456,0.0,0.7727272727272727,0.09090909090909091,0.13636363636363635,0.0,0.8181818181818182,0.0,0.0,0.0
0062_outdoor_natural.jpg,1.0,0.0,0.8181818181818182,0.5909090909090909,0.13636363636363635,0.0,0.0,0.0,0.0,0.0
0097_outdoor_natural.jpg,0.09090909090909091,0.0,0.9545454545454546,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
0095_outdoor_natural.jpg,0.05,0.05,0.9,0.55,0.0,0.85,0.0,0.1,0.0,0.0
0227_outdoor_natural.jpg,0.047619047619047616,0.0,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,0.0,0.047619047619047616
0075_outdoor_natural.jpg,0.0,0.0,0.7272727272727273,0.5909090909090909,0.7272727272727273,0.6818181818181818,0.0,0.0,0.0,0.0
0218_outdoor_natural.jpg,0.95,0.0,0.7,0.45,0.05,0.05,0.8,0.1,0.0,0.0
0078_outdoor_natural.jpg,1.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0
0079_outdoor_natural.jpg,0.9545454545454546,0.0,0.9545454545454546,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
0083_outdoor_natural.jpg,0.045454545454545456,0.0,1.0,0.5454545454545454,0.0,0.045454545454545456,0.0,0.0,0.0,0.0
0084_outdoor_natural.jpg,0.0,0.047619047619047616,0.8571428571428571,0.9523809523809523,0.14285714285714285,0.0,0.047619047619047616,0.0,0.0,0.0
0085_outdoor_natural.jpg,0.0,0.0,0.9090909090909091,0.7727272727272727,0.0,0.18181818181818182,0.045454545454545456,0.0,0.0,0.0
0210_outdoor_natural.jpg,0.0,0.0,0.5454545454545454,0.5454545454545454,0.4090909090909091,0.7272727272727273,0.0,0.045454545454545456,0.0,0.0
0088_outdoor_natural.jpg,0.043478260869565216,0.0,0.9565217391304348,0.8260869565217391,0.13043478260869565,0.4782608695652174,0.0,0.0,0.0,0.043478260869565216
0207_outdoor_natural.jpg,0.95,0.05,0.85,0.85,0.15,0.05,0.0,0.05,0.0,0.0
0206_outdoor_natural.jpg,0.42857142857142855,0.047619047619047616,0.9047619047619048,0.8095238095238095,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0
0205_outdoor_natural.jpg,1.0,0.0,0.8181818181818182,0.36363636363636365,0.6363636363636364,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456
0203_outdoor_natural.jpg,0.9130434782608695,0.0,0.6086956521739131,0.34782608695652173,0.08695652173913043,0.782608695652174,0.0,0.0,0.0,0.0
0090_outdoor_natural.jpg,1.0,0.0,0.9090909090909091,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0
0200_outdoor_natural.jpg,1.0,0.0,0.45454545454545453,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0
0199_outdoor_natural.jpg,0.9545454545454546,0.0,0.22727272727272727,0.22727272727272727,0.045454545454545456,0.5454545454545454,0.0,0.0,0.0,0.0
0198_outdoor_natural.jpg,0.9565217391304348,0.391304347826087,0.6086956521739131,0.21739130434782608,0.6086956521739131,0.21739130434782608,0.0,0.0,0.0,0.13043478260869565
0091_outdoor_natural.jpg,1.0,0.7272727272727273,0.22727272727272727,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.09090909090909091
0096_outdoor_natural.jpg,0.0,0.0,0.9090909090909091,1.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0
0001_outdoor_natural.jpg,0.8095238095238095,0.0,0.19047619047619047,0.6190476190476191,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0
